StartRange,EndRange,ISOCode,SrcGrpID
1041698592,1041698607,GB,6
1041698608,1041698647,FR,8
1041698648,1041698663,GB,6
1041698664,1041698807,FR,8
1041698808,1041698815,GB,6
1041698816,1041699263,FR,8
1041699264,1041699271,GB,6
1041699272,1041699287,FR,8
1041699288,1041699295,GB,6
1041699296,1041699767,FR,8
1041699768,1041699775,GB,6
1041699776,1041701087,FR,8
1041701088,1041701167,GB,6
1041701168,1041701175,FR,8
1041701176,1041701231,GB,6
1041701232,1041701239,FR,8
1041701240,1041701631,GB,6
1041701632,1041701639,FR,8
1041701640,1041701647,GB,6
1041701648,1041701719,FR,8
1041701720,1041701735,GB,6
1041701736,1041701743,FR,8
1041701744,1041701751,GB,6
1041701752,1041701831,FR,8
1041701832,1041701839,GB,6
1041701840,1041701863,FR,8
1041701864,1041701871,GB,6
1041701872,1041701879,FR,8
1041701880,1041701887,GB,6
1041701888,1041701935,FR,8
1041701936,1041701959,GB,6
1041701960,1041702183,FR,8
1041702184,1041702191,GB,6
1041702192,1041702303,FR,8
1041702304,1041702311,GB,6
1041702312,1041702319,FR,8
1041702320,1041702655,GB,6
1041702656,1041703487,FR,8
1041703488,1041703503,GB,6
1041703504,1041703567,FR,8
1041703568,1041703583,GB,6
1041703584,1041703951,FR,8
1041703952,1041703975,GB,6
1041703976,1041703991,FR,8
1041703992,1041703999,GB,6
1041704000,1041704015,FR,8
1041704016,1041704039,GB,6
1041704040,1041704111,FR,8
1041704112,1041704143,GB,6
1041704144,1041704159,FR,8
1041704160,1041704175,GB,6
1041704176,1041704255,FR,8
1041704256,1041704271,GB,6
1041704272,1041704287,FR,8
1041704288,1041704335,GB,6
1041704336,1041704399,FR,8
1041704400,1041704431,GB,6
1041704432,1041704447,FR,8
1041704448,1041704455,GB,6
1041704456,1041704463,FR,8
1041704464,1041704487,GB,6
1041704488,1041704503,FR,8
1041704504,1041704559,GB,6
1041704560,1041704607,FR,8
1041704608,1041704623,GB,6
1041704624,1041704647,FR,8
1041704648,1041704655,GB,6
1041704656,1041704671,FR,8
1041704672,1041704687,GB,6
1041704688,1041704751,FR,8
1041704752,1041704759,GB,6
1041704760,1041704807,FR,8
1041704808,1041704815,GB,6
1041704816,1041704823,FR,8
1041704824,1041704863,GB,6
1041704864,1041704879,FR,8
1041704880,1041704887,GB,6
1041704888,1041704911,FR,8
1041704912,1041704943,GB,6
1041704944,1041705255,FR,8
1041705256,1041705279,GB,6
1041705280,1041705303,FR,8
1041705304,1041705311,GB,6
1041705312,1041705343,FR,8
1041705344,1041705367,GB,6
1041705368,1041705391,FR,8
1041705392,1041705439,GB,6
1041705440,1041705447,FR,8
1041705448,1041705463,GB,6
1041705464,1041705471,FR,8
1041705472,1041705487,GB,6
1041705488,1041705599,FR,8
1041705600,1041705663,GB,6
1041705664,1041705719,FR,8
1041705720,1041705807,GB,6
1041705808,1041705871,FR,8
1041705872,1041705887,GB,6
1041705888,1041705895,FR,8
1041705896,1041705903,GB,6
1041705904,1041705911,FR,8
1041705912,1041705919,GB,6
1041705920,1041705951,FR,8
1041705952,1041705983,GB,6
1041705984,1041705999,FR,8
1041706000,1041706007,GB,6
1041706008,1041706047,FR,8
1041706048,1041706079,GB,6
1041706080,1041706087,FR,8
1041706088,1041706095,GB,6
1041706096,1041706207,FR,8
1041706208,1041706223,GB,6
1041706224,1041706239,FR,8
1041706240,1041706287,GB,6
1041706288,1041706319,FR,8
1041706320,1041706343,GB,6
1041706344,1041706383,FR,8
1041706384,1041706399,GB,6
1041706400,1041706447,FR,8
1041706448,1041706455,GB,6
1041706456,1041706471,FR,8
1041706472,1041706487,GB,6
1041706488,1041706495,FR,8
1041706496,1041706511,GB,6
1041706512,1041706535,FR,8
1041706536,1041706543,GB,6
1041706544,1041706559,FR,8
1041706560,1041706575,GB,6
1041706576,1041706583,FR,8
1041706584,1041706591,GB,6
1041706592,1041706623,FR,8
1041706624,1041706631,GB,6
1041706632,1041706783,FR,8
1041706784,1041706799,GB,6
1041706800,1041706815,FR,8
1041706816,1041706823,GB,6
1041706824,1041706831,FR,8
1041706832,1041706847,GB,6
1041706848,1041706871,FR,8
1041706872,1041706879,GB,6
1041706880,1041706951,FR,8
1041706952,1041706975,GB,6
1041706976,1041706983,FR,8
1041706984,1041706991,GB,6
1041706992,1041706999,FR,8
1041707000,1041707007,GB,6
1041707008,1041707271,FR,8
1041707272,1041707279,GB,6
1041707280,1041707311,FR,8
1041707312,1041707319,GB,6
1041707320,1041707359,FR,8
1041707360,1041707367,GB,6
1041707368,1041707391,FR,8
1041707392,1041707415,GB,6
1041707416,1041707439,FR,8
1041707440,1041707463,GB,6
1041707464,1041707487,FR,8
1041707488,1041707495,GB,6
1041707496,1041707647,FR,8
1041707648,1041707655,GB,6
1041707656,1041707687,FR,8
1041707688,1041707695,GB,6
1041707696,1041707711,FR,8
1041707712,1041707743,GB,6
1041707744,1041707831,FR,8
1041707832,1041707839,GB,6
1041707840,1041707871,FR,8
1041707872,1041707887,GB,6
1041707888,1041707895,FR,8
1041707896,1041707903,GB,6
1041707904,1041708295,FR,8
1041708296,1041708303,GB,6
1041708304,1041708311,FR,8
1041708312,1041708319,GB,6
1041708320,1041708335,FR,8
1041708336,1041708351,GB,6
1041708352,1041708367,FR,8
1041708368,1041708383,GB,6
1041708384,1041708415,FR,8
1041708416,1041708431,GB,6
1041708432,1041708479,FR,8
1041708480,1041708487,GB,6
1041708488,1041708503,FR,8
1041708504,1041708511,GB,6
1041708512,1041708551,FR,8
1041708552,1041708559,GB,6
1041708560,1041708607,FR,8
1041708608,1041708615,GB,6
1041708616,1041708671,FR,8
1041708672,1041708687,GB,6
1041708688,1041708703,FR,8
1041708704,1041708735,GB,6
1041708736,1041708799,FR,8
1041708800,1041708815,GB,6
1041708816,1041708831,FR,8
1041708832,1041708839,GB,6
1041708840,1041708847,FR,8
1041708848,1041708855,GB,6
1041708856,1041708927,FR,8
1041708928,1041708943,GB,6
1041708944,1041708991,FR,8
1041708992,1041708999,GB,6
1041709000,1041709023,FR,8
1041709024,1041709055,GB,6
1041709056,1041709351,FR,8
1041709352,1041709359,GB,6
1041709360,1041709367,FR,8
1041709368,1041709375,GB,6
1041709376,1041709463,FR,8
1041709464,1041709471,GB,6
1041709472,1041709767,FR,8
1041709768,1041709775,GB,6
1041709776,1041709823,FR,8
1041709824,1041709831,GB,6
1041709832,1041709919,FR,8
1041709920,1041709927,GB,6
1041709928,1041709935,FR,8
1041709936,1041709943,GB,6
1041709944,1041709951,FR,8
1041709952,1041709983,GB,6
1041709984,1041709991,FR,8
1041709992,1041709999,GB,6
1041710000,1041710007,FR,8
1041710008,1041710015,GB,6
1041710016,1041710047,FR,8
1041710048,1041710055,GB,6
1041710056,1041710063,FR,8
1041710064,1041710079,GB,6
1041710080,1041710351,FR,8
1041710352,1041710359,GB,6
1041710360,1041710367,FR,8
1041710368,1041710383,GB,6
1041710384,1041710391,FR,8
1041710392,1041710407,GB,6
1041710408,1041710423,FR,8
1041710424,1041710431,GB,6
1041710432,1041710439,FR,8
1041710440,1041710447,GB,6
1041710448,1041710479,FR,8
1041710480,1041710487,GB,6
1041710488,1041710503,FR,8
1041710504,1041710511,GB,6
1041710512,1041710535,FR,8
1041710536,1041710543,GB,6
1041710544,1041710559,FR,8
1041710560,1041710567,GB,6
1041710568,1041710599,FR,8
1041710600,1041710623,GB,6
1041710624,1041710687,FR,8
1041710688,1041710695,GB,6
1041710696,1041710703,FR,8
1041710704,1041710711,GB,6
1041710712,1041710735,FR,8
1041710736,1041710743,GB,6
1041710744,1041710783,FR,8
1041710784,1041710791,GB,6
1041710792,1041710807,FR,8
1041710808,1041710815,GB,6
1041710816,1041711471,FR,8
1041711472,1041711487,GB,6
1041711488,1041711535,FR,8
1041711536,1041711567,GB,6
1041711568,1041711871,FR,8
1041711872,1041711903,GB,6
1041711904,1041711911,FR,8
1041711912,1041711927,GB,6
1041711928,1041711935,FR,8
1041711936,1041711951,GB,6
1041711952,1041712063,FR,8
1041712064,1041712095,GB,6
1041712096,1041712407,FR,8
1041712408,1041712415,GB,6
1041712416,1041712431,FR,8
1041712432,1041712463,GB,6
1041712464,1041712511,FR,8
1041712512,1041712527,GB,6
1041712528,1041712575,FR,8
1041712576,1041712607,GB,6
1041712608,1041712623,FR,8
1041712624,1041712631,GB,6
1041712632,1041712927,FR,8
1041712928,1041712943,GB,6
1041712944,1041712991,FR,8
1041712992,1041712999,GB,6
1041713000,1041713007,FR,8
1041713008,1041713015,GB,6
1041713016,1041713023,FR,8
1041713024,1041713031,GB,6
1041713032,1041713079,FR,8
1041713080,1041713087,GB,6
1041713088,1041713119,FR,8
1041713120,1041713135,GB,6
1041713136,1041713143,FR,8
1041713144,1041713151,GB,6
1041713152,1041713663,FR,8
1041713664,1041713695,GB,6
1041713696,1041713791,FR,8
1041713792,1041713799,GB,6
1041713800,1041713823,FR,8
1041713824,1041713831,GB,6
1041713832,1041713839,FR,8
1041713840,1041713855,GB,6
1041713856,1041713871,FR,8
1041713872,1041713887,GB,6
1041713888,1041713991,FR,8
1041713992,1041713999,GB,6
1041714000,1041714055,FR,8
1041714056,1041714063,GB,6
1041714064,1041714095,FR,8
1041714096,1041714103,GB,6
1041714104,1041714431,FR,8
1041714432,1041714439,GB,6
1041714440,1041714447,FR,8
1041714448,1041714455,GB,6
1041714456,1041714511,FR,8
1041714512,1041714527,GB,6
1041714528,1041714543,FR,8
1041714544,1041714591,GB,6
1041714592,1041714607,FR,8
1041714608,1041714615,GB,6
1041714616,1041714623,FR,8
1041714624,1041714687,GB,6
1041714688,1041714719,FR,8
1041714720,1041714727,GB,6
1041714728,1041714767,FR,8
1041714768,1041714783,GB,6
1041714784,1041714815,FR,8
1041714816,1041714831,GB,6
1041714832,1041714855,FR,8
1041714856,1041714879,GB,6
1041714880,1041714911,FR,8
1041714912,1041714919,GB,6
1041714920,1041714975,FR,8
1041714976,1041715039,GB,6
1041715040,1041715055,FR,8
1041715056,1041715071,GB,6
1041715072,1041715103,FR,8
1041715104,1041715111,GB,6
1041715112,1041715119,FR,8
1041715120,1041715143,GB,6
1041715144,1041715503,FR,8
1041715504,1041715535,GB,6
1041715536,1041715551,FR,8
1041715552,1041715567,GB,6
1041715568,1041715599,FR,8
1041715600,1041715615,GB,6
1041715616,1041715631,FR,8
1041715632,1041715647,GB,6
1041715648,1041715711,FR,8
1041715712,1041715727,GB,6
1041715728,1041715743,FR,8
1041715744,1041715775,GB,6
1041715776,1041715791,FR,8
1041715792,1041715823,GB,6
1041715824,1041715863,FR,8
1041715864,1041715911,GB,6
1041715912,1041715943,FR,8
1041715944,1041715951,GB,6
1041715952,1041715967,FR,8
1041715968,1041716015,GB,6
1041716016,1041716039,FR,8
1041716040,1041716047,GB,6
1041716048,1041716055,FR,8
1041716056,1041716063,GB,6
1041716064,1041716111,FR,8
1041716112,1041716223,GB,6
1041716224,1041716239,FR,8
1041716240,1041716255,GB,6
1041716256,1041716303,FR,8
1041716304,1041716319,GB,6
1041716320,1041716335,FR,8
1041716336,1041716343,GB,6
1041716344,1041716383,FR,8
1041716384,1041716399,GB,6
1041716400,1041716407,FR,8
1041716408,1041716415,GB,6
1041716416,1041716487,FR,8
1041716488,1041716527,GB,6
1041716528,1041716559,FR,8
1041716560,1041716599,GB,6
1041716600,1041716671,FR,8
1041716672,1041716703,GB,6
1041716704,1041716991,FR,8
1041716992,1041717007,GB,6
1041717008,1041717071,FR,8
1041717072,1041717103,GB,6
1041717104,1041717111,FR,8
1041717112,1041717119,GB,6
1041717120,1041717199,FR,8
1041717200,1041717247,GB,6
1041717248,1041717519,FR,8
1041717520,1041717527,GB,6
1041717528,1041717559,FR,8
1041717560,1041717567,GB,6
1041717568,1041718023,FR,8
1041718024,1041718031,GB,6
1041718032,1041718055,FR,8
1041718056,1041718063,GB,6
1041718064,1041718079,FR,8
1041718080,1041718095,GB,6
1041718096,1041718103,FR,8
1041718104,1041718111,GB,6
1041718112,1041718143,FR,8
1041718144,1041718159,GB,6
1041718160,1041718191,FR,8
1041718192,1041718215,GB,6
1041718216,1041718231,FR,8
1041718232,1041718255,GB,6
1041718256,1041718271,FR,8
1041718272,1041718311,GB,6
1041718312,1041718319,FR,8
1041718320,1041718327,GB,6
1041718328,1041718335,FR,8
1041718336,1041718351,GB,6
1041718352,1041718407,FR,8
1041718408,1041718455,GB,6
1041718456,1041718463,FR,8
1041718464,1041718479,GB,6
1041718480,1041718495,FR,8
1041718496,1041718503,GB,6
1041718504,1041718591,FR,8
1041718592,1041718607,GB,6
1041718608,1041718623,FR,8
1041718624,1041718639,GB,6
1041718640,1041718663,FR,8
1041718664,1041718671,GB,6
1041718672,1041718687,FR,8
1041718688,1041718703,GB,6
1041718704,1041718783,FR,8
1041718784,1041718799,GB,6
1041718800,1041718815,FR,8
1041718816,1041718831,GB,6
1041718832,1041718879,FR,8
1041718880,1041718911,GB,6
1041718912,1041718935,FR,8
1041718936,1041718943,GB,6
1041718944,1041718999,FR,8
1041719000,1041719007,GB,6
1041719008,1041719203,FR,8
1041719204,1041719207,GB,6
1041719208,1041719224,FR,8
1041719225,1041719227,GB,6
1041719228,1041719228,FR,8
1041719229,1041719231,GB,6
1041719232,1041719272,FR,8
1041719273,1041719279,GB,6
1041719280,1041719391,FR,8
1041719392,1041719407,GB,6
1041719408,1041719551,FR,8
1041719552,1041719631,GB,6
1041719632,1041719647,FR,8
1041719648,1041719663,GB,6
1041719664,1041719679,FR,8
1041719680,1041719711,GB,6
1041719712,1041719743,FR,8
1041719744,1041719759,GB,6
1041719760,1041719775,FR,8
1041719776,1041719855,GB,6
1041719856,1041719871,FR,8
1041719872,1041719903,GB,6
1041719904,1041719919,FR,8
1041719920,1041719935,GB,6
1041719936,1041719951,FR,8
1041719952,1041719967,GB,6
1041719968,1041720015,FR,8
1041720016,1041720031,GB,6
1041720032,1041720079,FR,8
1041720080,1041720087,GB,6
1041720088,1041720351,FR,8
1041720352,1041720367,GB,6
1041720368,1041720519,FR,8
1041720520,1041720527,GB,6
1041720528,1041720535,FR,8
1041720536,1041720543,GB,6
1041720544,1041720567,FR,8
1041720568,1041720607,GB,6
1041720608,1041720615,FR,8
1041720616,1041720639,GB,6
1041720640,1041720687,FR,8
1041720688,1041720703,GB,6
1041720704,1041720719,FR,8
1041720720,1041720735,GB,6
1041720736,1041720751,FR,8
1041720752,1041720767,GB,6
1041720768,1041720831,FR,8
1041720832,1041720847,GB,6
1041720848,1041720895,FR,8
1041720896,1041720927,GB,6
1041720928,1041720959,FR,8
1041720960,1041721087,GB,6
1041721088,1041721727,FR,8
1041721728,1041721855,GB,6
1041721856,1041722119,FR,8
1041722120,1041722127,GB,6
1041722128,1041722135,FR,8
1041722136,1041722159,GB,6
1041722160,1041722167,FR,8
1041722168,1041722175,GB,6
1041722176,1041722271,FR,8
1041722272,1041722279,GB,6
1041722280,1041722303,FR,8
1041722304,1041722367,GB,6
1041722368,1041722375,FR,8
1041722376,1041722383,GB,6
1041722384,1041722391,FR,8
1041722392,1041722399,GB,6
1041722400,1041722495,FR,8
1041722496,1041722511,GB,6
1041722512,1041722535,FR,8
1041722536,1041722551,GB,6
1041722552,1041722583,FR,8
1041722584,1041722623,GB,6
1041722624,1041722775,FR,8
1041722776,1041722783,GB,6
1041722784,1041722839,FR,8
1041722840,1041722855,GB,6
1041722856,1041722879,FR,8
1041722880,1041722887,GB,6
1041722888,1041722895,FR,8
1041722896,1041722911,GB,6
1041722912,1041722927,FR,8
1041722928,1041722935,GB,6
1041722936,1041722959,FR,8
1041722960,1041723023,GB,6
1041723024,1041723031,FR,8
1041723032,1041723135,GB,6
1041723136,1041723167,FR,8
1041723168,1041723175,GB,6
1041723176,1041723191,FR,8
1041723192,1041723199,GB,6
1041723200,1041723207,FR,8
1041723208,1041723215,GB,6
1041723216,1041723295,FR,8
1041723296,1041723391,GB,6
1041723392,1041723711,FR,8
1041723712,1041723903,GB,6
1041723904,1041724591,FR,8
1041724592,1041724927,GB,6
1041724928,1041724991,FR,8
1041724992,1041725023,GB,6
1041725024,1041725031,FR,8
1041725032,1041725039,GB,6
1041725040,1041725167,FR,8
1041725168,1041725175,GB,6
1041725176,1041725183,FR,8
1041725184,1041725223,GB,6
1041725224,1041725255,FR,8
1041725256,1041725271,GB,6
1041725272,1041725983,FR,8
1041725984,1041725999,GB,6
1041726000,1041726127,FR,8
1041726128,1041726151,GB,6
1041726152,1041726159,FR,8
1041726160,1041726167,GB,6
1041726168,1041726463,FR,8
1041726464,1041726471,GB,6
1041726472,1041726479,FR,8
1041726480,1041726511,GB,6
1041726512,1041726527,FR,8
1041726528,1041726543,GB,6
1041726544,1041726559,FR,8
1041726560,1041726591,GB,6
1041726592,1041726671,FR,8
1041726672,1041726687,GB,6
1041726688,1041727743,FR,8
1041727744,1041727999,GB,6
1041728000,1041728063,FR,8
1041728064,1041728095,GB,6
1041728096,1041728111,FR,8
1041728112,1041728127,GB,6
1041728128,1041728255,FR,8
1041728256,1041728511,GB,6
1041728512,1041728887,FR,8
1041728888,1041728895,GB,6
1041728896,1041729279,FR,8
1041729280,1041729407,GB,6
1041729408,1041729431,FR,8
1041729432,1041729439,GB,6
1041729440,1041729455,FR,8
1041729456,1041729463,GB,6
1041729464,1041729519,FR,8
1041729520,1041729535,GB,6
1041729536,1041729561,FR,8
1041729562,1041729564,GB,6
1041729565,1041729566,FR,8
1041729567,1041729567,GB,6
1041729568,1041729663,FR,8
1041729664,1041729791,GB,6
1041729792,1041730087,FR,8
1041730088,1041730095,GB,6
1041730096,1041730175,FR,8
1041730176,1041730183,GB,6
1041730184,1041730239,FR,8
1041730240,1041730247,GB,6
1041730248,1041730603,FR,8
1041730604,1041730607,GB,6
1041730608,1041731967,FR,8
1041731968,1041732031,GB,6
1041732032,1041732055,FR,8
1041732056,1041732063,GB,6
1041732064,1041732119,FR,8
1041732120,1041732143,GB,6
1041732144,1041732159,FR,8
1041732160,1041732191,GB,6
1041732192,1041732255,FR,8
1041732256,1041732295,GB,6
1041732296,1041732351,FR,8
1041732352,1041732359,GB,6
1041732360,1041732479,FR,8
1041732480,1041732511,GB,6
1041732512,1041732863,FR,8
1041732864,1041732871,GB,6
1041732872,1041732879,FR,8
1041732880,1041732927,GB,6
1041732928,1041732959,FR,8
1041732960,1041732967,GB,6
1041732968,1041732991,FR,8
1041732992,1041733111,GB,6
1041733112,1041733375,FR,8
1041733376,1041733503,GB,6
1041733504,1041733887,FR,8
1041733888,1041734143,GB,6
1041734144,1041734655,FR,8
1041734656,1041735039,GB,6
1041735040,1041735055,FR,8
1041735056,1041735087,GB,6
1041735088,1041735119,FR,8
1041735120,1041735135,GB,6
1041735136,1041735423,FR,8
1041735424,1041735487,GB,6
1041735488,1041735495,FR,8
1041735496,1041735503,GB,6
1041735504,1041735511,FR,8
1041735512,1041735559,GB,6
1041735560,1041735615,FR,8
1041735616,1041735679,GB,6
1041735680,1041736191,FR,8
1041736192,1041736199,GB,6
1041736200,1041736255,FR,8
1041736256,1041736263,GB,6
1041736264,1041736367,FR,8
1041736368,1041736391,GB,6
1041736392,1041736423,FR,8
1041736424,1041736431,GB,6
1041736432,1041736439,FR,8
1041736440,1041736463,GB,6
1041736464,1041736503,FR,8
1041736504,1041736511,GB,6
1041736512,1041736527,FR,8
1041736528,1041736535,GB,6
1041736536,1041736543,FR,8
1041736544,1041736551,GB,6
1041736552,1041736567,FR,8
1041736568,1041736599,GB,6
1041736600,1041736607,FR,8
1041736608,1041736631,GB,6
1041736632,1041736671,FR,8
1041736672,1041736703,GB,6
1041736704,1041737039,FR,8
1041737040,1041737047,GB,6
1041737048,1041737063,FR,8
1041737064,1041737119,GB,6
1041737120,1041737127,FR,8
1041737128,1041737135,GB,6
1041737136,1041737143,FR,8
1041737144,1041737151,GB,6
1041737152,1041737247,FR,8
1041737248,1041737279,GB,6
1041737280,1041737295,FR,8
1041737296,1041737303,GB,6
1041737304,1041737399,FR,8
1041737400,1041737423,GB,6
1041737424,1041737455,FR,8
1041737456,1041737471,GB,6
1041737472,1041737503,FR,8
1041737504,1041737535,GB,6
1041737536,1041737607,FR,8
1041737608,1041737615,GB,6
1041737616,1041737623,FR,8
1041737624,1041737631,GB,6
1041737632,1041737647,FR,8
1041737648,1041737663,GB,6
1041737664,1041737671,FR,8
1041737672,1041737679,GB,6
1041737680,1041737727,FR,8
1041737728,1041737759,GB,6
1041737760,1041737775,FR,8
1041737776,1041737807,GB,6
1041737808,1041737815,FR,8
1041737816,1041737847,GB,6
1041737848,1041737855,FR,8
1041737856,1041737863,GB,6
1041737864,1041737871,FR,8
1041737872,1041737879,GB,6
1041737880,1041737911,FR,8
1041737912,1041737935,GB,6
1041737936,1041738503,FR,8
1041738504,1041738511,GB,6
1041738512,1041738519,FR,8
1041738520,1041738559,GB,6
1041738560,1041738567,FR,8
1041738568,1041738575,GB,6
1041738576,1041738583,FR,8
1041738584,1041738591,GB,6
1041738592,1041738599,FR,8
1041738600,1041738607,GB,6
1041738608,1041738703,FR,8
1041738704,1041738711,GB,6
1041738712,1041738719,FR,8
1041738720,1041738743,GB,6
1041738744,1041739031,FR,8
